Date,Adj Close,Close,High,Low,Open,Volume
2018-01-01,14.132148742675781,21.0,21.0,21.0,21.0,0
2018-01-02,13.930262565612793,20.700000762939453,20.700000762939453,20.700000762939453,20.700000762939453,102
2018-01-03,14.266740798950195,21.200000762939453,21.200000762939453,21.200000762939453,21.200000762939453,1998
2018-01-04,14.266740798950195,21.200000762939453,21.899999618530273,21.899999618530273,21.899999618530273,1
2018-01-05,14.132148742675781,21.0,21.899999618530273,20.899999618530273,21.899999618530273,3200
2018-01-08,14.872403144836426,22.100000381469727,23.5,21.899999618530273,21.899999618530273,54593
2018-01-09,14.872403144836426,22.100000381469727,22.100000381469727,22.100000381469727,22.100000381469727,0
2018-01-10,14.53592586517334,21.600000381469727,22.0,21.600000381469727,22.0,1651
2018-01-11,14.468629837036133,21.5,21.5,21.0,21.399999618530273,25400
2018-01-12,14.40133285522461,21.399999618530273,22.399999618530273,21.0,22.399999618530273,38068
2018-01-15,14.40133285522461,21.399999618530273,21.399999618530273,21.399999618530273,21.399999618530273,0
2018-01-16,13.997556686401367,20.799999237060547,21.600000381469727,20.5,21.0,13400
2018-01-17,14.40133285522461,21.399999618530273,22.0,21.0,21.0,12700
2018-01-18,14.40133285522461,21.399999618530273,21.5,21.5,21.5,17
2018-01-19,14.40133285522461,21.399999618530273,21.399999618530273,21.399999618530273,21.399999618530273,0
2018-01-22,15.141589164733887,22.5,22.5,21.899999618530273,21.899999618530273,22138
2018-01-23,15.141589164733887,22.5,22.5,22.5,22.5,0
2018-01-24,15.141589164733887,22.5,22.799999237060547,22.0,22.5,515697
2018-01-25,15.141589164733887,22.5,22.799999237060547,22.5,22.799999237060547,5767
2018-01-26,14.805108070373535,22.0,22.5,22.0,22.5,62940
2018-01-29,15.074294090270996,22.399999618530273,22.399999618530273,22.399999618530273,22.399999618530273,2100
2018-01-30,14.805108070373535,22.0,22.399999618530273,22.0,22.399999618530273,186695
2018-01-31,14.805108070373535,22.0,22.0,22.0,22.0,0
2018-02-01,14.805108070373535,22.0,22.0,22.0,22.0,0
2018-02-02,15.67995548248291,23.299999237060547,23.5,22.5,22.5,11404
2018-02-05,15.67995548248291,23.299999237060547,23.299999237060547,23.299999237060547,23.299999237060547,0
2018-02-06,14.93970012664795,22.200000762939453,22.200000762939453,22.100000381469727,22.100000381469727,1400
2018-02-07,14.872403144836426,22.100000381469727,22.100000381469727,22.100000381469727,22.100000381469727,100
2018-02-08,14.53592586517334,21.600000381469727,21.700000762939453,21.0,21.700000762939453,1100
2018-02-09,14.53592586517334,21.600000381469727,21.600000381469727,21.600000381469727,21.600000381469727,0
2018-02-12,14.53592586517334,21.600000381469727,21.600000381469727,21.600000381469727,21.600000381469727,0
2018-02-13,14.53592586517334,21.600000381469727,21.600000381469727,21.600000381469727,21.600000381469727,0
2018-02-14,14.53592586517334,21.600000381469727,21.600000381469727,21.600000381469727,21.600000381469727,0
2018-02-15,15.478067398071289,23.0,24.0,22.299999237060547,23.799999237060547,121094
2018-02-16,15.343476295471191,22.799999237060547,23.600000381469727,22.5,23.600000381469727,289033
2018-02-19,15.141589164733887,22.5,23.299999237060547,22.5,23.299999237060547,182910
2018-02-20,15.141589164733887,22.5,22.899999618530273,22.100000381469727,22.100000381469727,28001
2018-02-21,15.478067398071289,23.0,23.0,22.899999618530273,22.899999618530273,1830
2018-02-22,15.208885192871094,22.600000381469727,22.899999618530273,22.600000381469727,22.799999237060547,10825
2018-02-23,15.208885192871094,22.600000381469727,22.899999618530273,22.600000381469727,22.899999618530273,1032
2018-02-26,15.141589164733887,22.5,22.700000762939453,22.5,22.700000762939453,15347
2018-02-27,15.410771369934082,22.899999618530273,22.899999618530273,22.600000381469727,22.600000381469727,1900
2018-02-28,15.276182174682617,22.700000762939453,23.399999618530273,22.600000381469727,22.899999618530273,277073
2018-03-01,15.276182174682617,22.700000762939453,22.700000762939453,22.700000762939453,22.700000762939453,0
2018-03-02,16.15102767944336,24.0,25.0,23.0,23.0,177076
2018-03-05,16.622098922729492,24.700000762939453,24.899999618530273,24.100000381469727,24.100000381469727,9807
2018-03-06,16.689393997192383,24.799999237060547,24.899999618530273,24.299999237060547,24.799999237060547,49452
2018-03-07,16.15102767944336,24.0,24.399999618530273,23.600000381469727,24.100000381469727,30046
2018-03-08,16.487506866455078,24.5,24.899999618530273,24.0,24.899999618530273,20200
2018-03-09,16.622098922729492,24.700000762939453,24.700000762939453,23.5,23.5,1150
2018-03-12,16.487506866455078,24.5,24.5,23.700000762939453,23.700000762939453,1040
2018-03-13,16.15102767944336,24.0,24.600000381469727,24.0,24.5,13360
2018-03-14,16.15102767944336,24.0,24.399999618530273,24.0,24.399999618530273,5608
2018-03-15,16.15102767944336,24.0,24.5,24.0,24.5,3352
2018-03-16,16.15102767944336,24.0,24.0,24.0,24.0,558
2018-03-19,16.15102767944336,24.0,24.200000762939453,24.0,24.200000762939453,12001
2018-03-20,16.016435623168945,23.799999237060547,24.0,23.0,23.0,7111
2018-03-21,15.54536247253418,23.100000381469727,23.299999237060547,23.0,23.0,702
2018-03-22,15.61266040802002,23.200000762939453,23.899999618530273,23.200000762939453,23.200000762939453,1551
2018-03-23,15.61266040802002,23.200000762939453,23.5,23.5,23.5,1
2018-03-26,15.67995548248291,23.299999237060547,23.899999618530273,23.200000762939453,23.5,2883
2018-03-27,15.478067398071289,23.0,23.200000762939453,23.0,23.200000762939453,12700
2018-03-28,15.141589164733887,22.5,23.0,22.100000381469727,23.0,1180
2018-03-29,15.208885192871094,22.600000381469727,22.700000762939453,22.600000381469727,22.600000381469727,18990
2018-03-30,15.208885192871094,22.600000381469727,22.600000381469727,22.600000381469727,22.600000381469727,0
2018-04-02,15.141589164733887,22.5,22.5,22.0,22.399999618530273,7389
2018-04-03,14.805108070373535,22.0,22.5,22.0,22.5,2000
2018-04-04,14.805108070373535,22.0,22.0,22.0,22.0,50
2018-04-05,16.21832275390625,24.100000381469727,25.0,22.899999618530273,22.899999618530273,145917
2018-04-06,15.67995548248291,23.299999237060547,24.0,23.100000381469727,23.100000381469727,3100
2018-04-09,16.15102767944336,24.0,24.0,23.299999237060547,23.299999237060547,4505
2018-04-10,16.016435623168945,23.799999237060547,24.399999618530273,23.5,24.399999618530273,29849
2018-04-11,16.016435623168945,23.799999237060547,24.0,23.799999237060547,24.0,1936
2018-04-12,16.083730697631836,23.899999618530273,24.299999237060547,23.5,23.600000381469727,400
2018-04-13,16.083730697631836,23.899999618530273,23.899999618530273,23.899999618530273,23.899999618530273,0
2018-04-16,15.949140548706055,23.700000762939453,24.299999237060547,23.600000381469727,24.299999237060547,11535
2018-04-17,16.15102767944336,24.0,24.5,23.600000381469727,24.0,1430
2018-04-18,16.352914810180664,24.299999237060547,24.299999237060547,23.600000381469727,23.600000381469727,5850
2018-04-19,16.352914810180664,24.299999237060547,24.299999237060547,24.0,24.0,10000
2018-04-20,16.352914810180664,24.299999237060547,24.299999237060547,24.299999237060547,24.299999237060547,0
2018-04-23,16.352914810180664,24.299999237060547,24.299999237060547,24.0,24.200000762939453,47627
2018-04-24,16.016435623168945,23.799999237060547,24.299999237060547,23.799999237060547,24.299999237060547,1430
2018-04-25,16.016435623168945,23.799999237060547,23.799999237060547,23.799999237060547,23.799999237060547,0
2018-04-26,16.016435623168945,23.799999237060547,23.799999237060547,23.799999237060547,23.799999237060547,0
2018-04-27,16.15102767944336,24.0,24.100000381469727,24.0,24.100000381469727,5025
2018-04-30,16.15102767944336,24.0,24.0,24.0,24.0,0
2018-05-01,16.15102767944336,24.0,24.0,24.0,24.0,554
2018-05-02,16.15102767944336,24.0,24.0,24.0,24.0,6050
2018-05-03,16.15102767944336,24.0,24.0,24.0,24.0,0
2018-05-04,16.15102767944336,24.0,24.0,24.0,24.0,1260
2018-05-07,16.15102767944336,24.0,24.0,24.0,24.0,0
2018-05-08,16.15102767944336,24.0,24.0,24.0,24.0,1050
2018-05-09,15.949140548706055,23.700000762939453,24.0,23.700000762939453,24.0,3100
2018-05-10,16.15102767944336,24.0,24.299999237060547,23.600000381469727,23.600000381469727,120347
2018-05-11,16.487506866455078,24.5,24.799999237060547,24.5,24.5,17981
2018-05-14,16.420211791992188,24.399999618530273,24.700000762939453,24.299999237060547,24.5,21400
2018-05-15,16.487506866455078,24.5,25.299999237060547,24.399999618530273,24.399999618530273,118851
2018-05-16,17.429651260375977,25.899999618530273,26.399999618530273,25.0,25.0,223403
2018-05-17,16.891281127929688,25.100000381469727,26.0,25.0,26.0,83243
2018-05-18,17.362356185913086,25.799999237060547,26.0,25.299999237060547,25.299999237060547,65122
2018-05-21,17.362356185913086,25.799999237060547,26.299999237060547,25.799999237060547,26.100000381469727,41633
2018-05-22,17.4969482421875,26.0,26.0,25.399999618530273,25.799999237060547,123321
2018-05-23,17.093170166015625,25.399999618530273,25.899999618530273,25.399999618530273,25.399999618530273,1301
2018-05-24,17.227764129638672,25.600000381469727,25.700000762939453,25.100000381469727,25.100000381469727,81050
2018-05-25,17.295059204101562,25.700000762939453,25.700000762939453,25.0,25.399999618530273,12402
2018-05-28,16.689393997192383,24.799999237060547,25.5,24.799999237060547,25.5,3283
2018-05-29,16.689393997192383,24.799999237060547,24.799999237060547,24.799999237060547,24.799999237060547,0
2018-05-30,16.352914810180664,24.299999237060547,24.700000762939453,24.200000762939453,24.700000762939453,95500
2018-05-31,16.420211791992188,24.399999618530273,24.5,24.100000381469727,24.100000381469727,40000
2018-06-01,17.093170166015625,25.399999618530273,25.399999618530273,25.399999618530273,25.399999618530273,100
2018-06-04,16.15102767944336,24.0,24.600000381469727,24.0,24.600000381469727,55845
