Date,JKH-N0000.CM,COMB-N0000.CM,HNB-N0000.CM,SAMP-N0000.CM,CCS-N0000.CM,AAF-N0000.CM,AAIC-N0000.CM,AHPL-N0000.CM,AFSL-N0000.CM,ALLI-N0000.CM,AEL-N0000.CM,CALF-N0000.CM,Portfolio Return,Portfolio Value,Running Max,Drawdown
2018-01-18,0.0,-0.0278572647078608,-0.0003952426099623,-0.0088105028683161,-0.0210525422467448,0.0,0.0,0.0506820520508524,0.0,-0.0144928771036669,0.0043475980136482,0.0,-0.0026455779764701,101586.29158851683,104327.81593078176,-0.02627798078399185
2018-01-19,0.0250000738796156,0.0044085790920964,-0.0003953988884509,0.0028570879923774,0.0,0.0,0.0,0.0185530658994885,0.0,-0.0147060094919186,0.0086581085639734,0.0454545140631401,0.0071159681160721,102309.17640049072,104327.81593078176,-0.01934900594133345
2018-01-22,0.0048779282994417,-0.0043892288296477,-0.0110759254842887,-0.0025324481561519,0.0,0.0,0.0514019304290105,0.0,0.0086580322006739,0.0,-0.0042917303808487,0.0,0.00341601637601,102658.6662224909,104327.81593078176,-0.015999086086478504
2018-01-23,0.003033989693578,0.0139603283276485,0.0,0.0060298906355447,-0.0322580358343586,0.0,0.0,-0.020036623735432,-0.0472102592106437,0.0223880068700255,-0.008620677333593,0.0,-0.0035929295122166,102289.8208709353,104327.81593078176,-0.019534532010126573
2018-01-24,0.0018149446749371,0.0,-0.0008001617876003,0.0236592970934026,0.0,0.0,0.0,0.0,0.0765765144441614,0.0,0.0043475980136482,0.0,0.007855822192524,103093.3915158025,104327.81593078176,-0.011832169627688289
2018-01-25,0.0018117517934306,0.0072464378717818,0.0008008025592076,-0.0129430308776524,0.0,-0.0714285714285714,0.0,-0.0111523236411332,0.0,0.0,-0.0086578877192091,0.0,-0.0068962443237842,102382.43429974196,104327.81593078176,-0.018646816418839786
2018-01-26,-0.0012054918518858,0.0,-0.0068000396837509,0.0,0.0,0.0,-0.0222223103994954,0.0150376018612894,0.0,-0.0218977596759617,0.0043669177769698,0.0,-0.0027937708954529,102096.40123458972,104327.81593078176,-0.02138849238128888
2018-01-29,-0.0162947807563844,0.003597244325147,-0.0012081721188567,-0.0009365304943734,0.0,0.0,0.0181819692647924,0.0,-0.0711296535051185,0.0,0.0,0.0,-0.0057421709549942,101510.14624481104,104327.81593078176,-0.027007846956559996
2018-01-30,0.011042939209106,0.001433557014028,0.0,-0.0056251859463025,-0.0001114011880649,0.0769230769230768,-0.0178572885924518,-0.01111109699785,0.0405404712390007,0.0,0.0086956396371138,0.0,0.0083353227716734,102356.2660783613,104327.81593078176,-0.01889764330663762
2018-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102356.2660783613,104327.81593078176,-0.01889764330663762
2018-02-01,-0.003033798419483,-0.0050107243954315,0.0,0.0050284348218112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1739130386914176,0.0063527239912454,103006.50718553162,104327.81593078176,-0.012664970827404094
2018-02-02,-0.0261717686172648,0.003597244325147,0.0080645122514946,0.0100061843619909,0.0196690947174102,0.0,0.0590909169964135,-0.0168539510755189,0.0303030277280513,0.0179105251481317,-0.0043105585595966,0.0,0.0063679230541699,103662.4446973679,104327.81593078176,-0.006377697332946254
2018-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103662.4446973679,104327.81593078176,-0.006377697332946254
2018-02-06,-0.0093748306925475,0.0035841673383316,-0.0079999961842547,-0.0123840525302081,0.0,-0.0714285714285714,-0.0472102970357248,0.0095237838607162,0.0,-0.0161289864400965,-0.0043287782260312,0.0,-0.0129220758175609,102322.91072755476,104327.81593078176,-0.01921736006202976
2018-02-07,-0.0063091658313843,0.0057141141192671,-0.0040324003701504,0.0031350564400172,-0.0191804196273676,0.0,-0.0045045738027555,-0.0188679550509304,0.0,0.0014902362544173,-0.0086957505395681,-0.1370370502366424,-0.0095109975095325,101349.71777845688,104327.81593078176,-0.028545581307872412
2018-02-08,0.0050791391441555,0.0144525187471078,0.0,0.0134373394518019,0.0,0.0769230769230768,-0.0226242710331523,0.0192308009386339,0.021008378064371,0.0119048459326973,0.0087720299235085,0.0,0.0122427090949582,102590.51289007463,104327.81593078176,-0.016652347460813004
2018-02-09,0.0012636666564447,-0.0142857142857142,-0.0040486299039381,-0.0132591714639906,0.0,0.0,0.0,0.0,-0.0987653802412531,0.0073527591365709,-0.0086957505395681,0.0,-0.0098696376368824,101577.98170286768,104327.81593078176,-0.0263576324624538
2018-02-12,-0.0189543458546131,-0.0101448549290645,0.0040650879405363,-0.0003126656048343,0.0,0.0,0.0,-0.0094339370829823,0.0,0.0,0.0087720299235085,0.0,-0.0040859993497594,101162.9341356799,104327.81593078176,-0.03033593454311032
2018-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101162.9341356799,104327.81593078176,-0.03033593454311032
2018-02-14,0.0,-0.0175696548582678,-0.0161942299589343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037277815788855,100785.82081334289,104327.81593078176,-0.03395063038402791
2018-02-15,0.016741763976928,0.0208644196305745,0.0,-0.0059392672492948,0.0,0.0,0.0648146902809423,0.0209523408246352,0.0867579552609703,-0.008758869806388,-0.017391390176682,0.0729614461547387,0.0190245616091608,102703.22687073618,104327.81593078176,-0.015571964634277775
2018-02-16,0.0006333342571327,-0.0072994529158592,0.0,0.0295597245477932,0.0,0.0,-0.0086956012749284,0.0,0.0,0.001472678121442,0.0132743183046362,0.0,0.0018178530966603,102889.92624974017,104327.81593078176,-0.013782419081748867
2018-02-19,0.0,0.0,-0.0041152735908117,0.0073304860154641,0.000111056648308,0.0,-0.0131578481205651,-0.0727610648091792,-0.0126049938485973,-0.0102939806837057,-0.0087337241671835,0.0,-0.0085686893041528,102008.29443917894,104327.81593078176,-0.02223301111893064
2018-02-20,0.0063292343598051,0.0066177587901101,-0.0082643610050113,-0.0003031606856541,0.0498832427007309,0.0,0.0,0.0,-0.0425532217015924,0.0386327792460261,0.0044053932666083,0.0159999076238857,0.0054222361263625,102561.40749847566,104327.81593078176,-0.01693132762865517
2018-02-21,0.005031323879409,0.0153397383016071,0.0124999441052946,0.0006065052398527,0.0065609129976822,0.0,0.0222221214481956,0.0201206681150705,0.0,-0.0185979010185249,-0.0131578770723219,0.0,0.0059841751109066,103175.1529205676,104327.81593078176,-0.011048472547138394
2018-02-22,-0.0050061363858672,0.0071942446043165,-0.0041152735908117,-0.0012124179161893,0.0,0.0,-0.0173912025498568,0.0,0.0,0.0204080857552122,0.0,0.0,-0.000370986278024,103136.87635460105,104327.81593078176,-0.011415359993454298
2018-02-23,0.0062892290999234,-0.0071428571428571,0.0,0.0075872032286579,0.0,-0.0714285714285714,0.0,0.0039447961903216,-0.0266666515450169,-0.0142855520431633,-0.0044446651321314,0.0,-0.0076740530770929,102345.39849125026,104327.81593078176,-0.019001810992063356
2018-02-26,-0.0025000868222343,0.0,0.0,0.0060240993749896,-0.0019974759345551,0.0769230769230768,-0.0044247837552714,0.0314341146838295,0.0776256002437947,0.0144925866439049,-0.0089282196420604,0.0,0.0144130947702368,103820.51241900228,104327.81593078176,-0.004862591124461561
2018-02-27,0.0025063529221469,0.0035972124081751,0.0,-0.0059880269058485,0.0,0.0,0.0177776719650499,0.0038096278617016,0.0,0.0228571123173686,-0.0045047275740549,0.0,0.0034154887511704,104175.11021131014,104327.81593078176,-0.0014637104985781887
2018-02-28,0.0012501417932524,-0.0071685479208041,-0.0016529313292916,-0.0045179859154818,0.0,0.0,-0.008733449612655,0.0075900953189138,-0.0254237964805421,0.0055866781853728,-0.0090497622659955,0.1181102629103378,0.0016377370547813,104345.72164948912,104345.72164948912,0.0
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104345.72164948912,104345.72164948912,0.0
2018-03-02,0.0174779707568539,-0.0036101083032491,0.0299623301713789,0.0012102879388591,0.0,0.0,0.0572685959591812,-0.0508474302601246,0.0,0.0055554550376408,0.0,0.0809859437489599,0.0094356544072912,105330.2918178531,105330.2918178531,0.0
2018-03-05,0.0061350860403108,0.0,0.0,-0.0027200160920592,0.0,0.0,0.0291666420636316,0.0476189828132629,0.0,-0.0179558932506711,-0.0091324083908486,0.0,0.0051961025847319,105877.59881941845,105877.59881941845,0.0
2018-03-06,-0.0073170387574711,-0.0036232791647562,0.0,-0.0015150275656989,0.0003159763385767,0.0,0.0040485305000121,0.0,-0.0347825329994457,-0.0084385735550271,0.0046081714259047,0.0,-0.0041606918489941,105437.0747570194,105877.59881941845,-0.0041606918489942675
2018-03-07,-0.0122851474610257,-0.0145454558703854,-0.0016528352171399,-0.0270105806405529,0.0074263638692981,-0.0714285714285714,-0.032257990783823,0.0,0.0090089444868857,-0.0056738454260899,-0.0091743011919992,0.1368077756761927,-0.0085464825567881,104535.95863676976,105877.59881941845,-0.012671615125470909
2018-03-08,0.0136815780377392,0.0036899448079648,0.0012417267018567,-0.0002034285977733,0.0,0.0,0.0208332988890844,0.0,-0.035714295103188,-0.0014265554114186,0.0092592483249438,0.0,0.0020380684871047,104749.01007983666,105877.59881941845,-0.010659372257833977
2018-03-09,0.004907952946539,0.0007354600216789,-0.0016536142646306,0.0,0.0,0.0769230769230768,0.0081632752219349,0.0,0.0925926632733828,0.0,0.0,0.0687679519684103,0.0166981993975934,106498.12993685028,106498.12993685028,0.0
2018-03-12,-0.0103784870282606,-0.0073475387098104,-0.0020704655517518,-0.0094370130047501,0.000526505665203,0.0,-0.0080971757477853,-0.0113636216015742,-0.0211864970671183,0.0357143572918816,0.0,0.0,-0.0039926485440181,106072.92033341726,106498.12993685028,-0.003992648544018112
2018-03-13,-0.0006171188077517,0.0014804405518151,-0.0041494263105598,0.0036135872303115,0.0,-0.0714285714285714,-0.020408130212598,0.0383142354000778,-0.0043290161003369,-0.006896565069401,-0.0091743011919992,0.0187667502079595,-0.0046885247558034,105575.59482051368,106498.12993685028,-0.008662453668281602
2018-03-14,0.003086722052179,-0.0022174244162737,0.0083334315813805,-0.0114565065044954,0.0079990419248585,0.0,0.0,0.0129151246274565,0.0,0.0,0.0284362182002659,0.0,0.0028097570028033,105872.23658738572,106498.12993685028,-0.005877036055334435
2018-03-15,0.0030768360442483,0.0022223523145574,0.0012396743322338,0.0006621420542018,0.0390521760212085,0.0,0.0,0.0091073645785806,0.0,-0.0041668232426493,-0.0230414402596708,-0.0052631943702172,0.0033406681382878,106225.9205948825,106498.12993685028,-0.002556001144143984
2018-03-16,0.0092026773461786,0.0036954913635327,0.0,0.0062873818469872,0.0,0.0,0.0,0.0,-0.0043478379608712,0.0125524022262253,0.0141508042409395,0.0,0.0035300765999919,106600.90623148708,106600.90623148708,0.0
2018-03-19,0.0,-0.0022092601146004,0.0070159958809727,-0.013153616461706,-0.0005027409486008,0.0,0.0,0.0072203364491534,0.0,0.0041322028866896,-0.0232557816110989,0.0,-0.0008509065295397,106510.19882431984,106600.90623148708,-0.0008509065295398681
2018-03-20,-0.0255319356605594,-0.0029519558463718,0.0,-0.0103299098802132,-0.0279507148577938,0.0,-0.0083333431745472,-0.0200731523814857,0.0,0.0138183449711897,-0.0190475919269497,0.0,-0.0094169133020685,105507.20151620514,106600.90623148708,-0.010259806918591578
2018-03-21,-0.0112289410710868,-0.0044412289482911,0.0036886346025597,-0.0040404952102406,-0.017377050606903,0.0,-0.029411859274939,-0.0111730897520218,0.0,-0.03730282738297,-0.0048546037997391,-0.0343915060357754,-0.0110300720240612,104343.44948442424,106600.90623148708,-0.021176712533387883
2018-03-22,0.0031544845313267,-0.0022304276066446,0.0004082684059349,-0.0121703559963768,0.0408420371435771,0.0,0.004329132601748,0.0150658900779909,-0.0305675980015383,-0.0044709370780651,-0.0048779213044415,0.0,0.0013221666459366,104481.40891305452,106600.90623148708,-0.019882545030433532
2018-03-23,-0.0031445650495202,-0.0014902756898032,-0.0040816805652573,0.0082134293121507,0.0,0.0,0.0,-0.0241188188321184,0.0,0.0,0.0049018320554556,0.0,-0.0020529094829878,104266.91803790098,106600.90623148708,-0.02189463744818247
2018-03-26,0.0075711402652673,0.0007462499630801,0.0,0.0020367828022982,0.0,0.0,0.0043102887467099,0.0057035338954827,0.0,0.0,0.0,0.0,0.0022096372989419,104497.31010904325,106600.90623148708,-0.019733379356792837
2018-03-27,-0.0043834678837446,0.0067113348025538,0.0081968179229279,0.0162602247464471,-0.0392394193221301,0.0,-0.0128755521428083,0.0,0.0360359547859547,-0.0149700223235106,-0.0048779213044415,-0.2465753187066982,-0.0103217700320517,103418.7129051297,106600.90623148708,-0.02985146598516864
2018-03-28,0.0,0.0007408150301302,0.0,0.0,0.0,0.0,-0.021739033994601,-0.0491494212696572,0.0,0.0075989084641898,-0.0098037251822766,0.0,-0.0054424040323228,102855.86648499718,106600.90623148708,-0.03513140627864301
2018-03-29,0.0037734186588944,0.018104965636239,-0.004065088173862,0.0,0.0,0.0769230769230768,0.0044444494831457,-0.0019880268088997,-0.073913074647287,-0.0090499586491502,0.0148511538689026,-0.0909090741670083,-0.0001672693170923,102838.66185445127,106600.90623148708,-0.03529279918939883
2018-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102838.66185445127,106600.90623148708,-0.03529279918939883
2018-04-02,-0.0018796660628945,-0.0191457870945641,0.0040816805652574,-0.0033334586918587,0.0,-0.0714285714285714,-0.0044247837552714,0.0,0.0,-0.0030441708276089,-0.0048779213044415,0.1999999594841606,-0.0009477664319747,102741.19482283646,106600.90623148708,-0.03620711629101107
2018-04-03,0.0025113693440212,0.0,-0.0044715309949656,-0.0013377223748367,0.0,0.0769230769230768,-0.0222223103994954,0.055776892096151,0.0,0.0076337133437383,0.0049018320554556,0.0,0.0093778031942298,103704.68152782504,106600.90623148708,-0.02716885630758898
2018-04-04,0.0018781925824058,0.0097598445109068,0.0004082684059349,-0.0016745061929676,-0.0210524405894683,0.0,0.0,-0.0113207376308738,0.0610329404294711,0.0,0.0,0.0,0.0030254830843317,104018.43828755348,106600.90623148708,-0.024225572138436575
2018-04-05,-0.0031252069099283,0.0037172636335369,0.0089794700470231,-0.0003353267232841,0.0,-0.0714285714285714,0.0954545334498906,-0.0076336564781469,0.0,0.0045455478345455,0.0097564503435221,0.0,0.0028648890047547,104316.43956769526,106600.90623148708,-0.02143008670893509
2018-04-06,-0.0031345109946715,0.002222262932515,0.0032364156858124,0.0030200129238744,0.0,0.0,-0.0331950029354096,0.0,0.0,0.0030165261808416,0.0096615196982405,0.0,-0.0016660449798132,104142.6436872415,106600.90623148708,-0.023060428200369933
2018-04-09,-0.0069183797119469,-0.0022173354301796,-0.0100806227240135,0.0023419859660511,0.0,0.0,0.0300429549998859,0.0192308221681278,0.0,0.0691727710576501,-0.0047845041746605,0.0,0.0064914952366198,104818.6851626662,106600.90623148708,-0.016718629623567554
2018-04-10,0.0006333342571327,0.0111111314662575,0.0,0.0076768373017968,0.0,0.0,-0.0083333431745472,0.0188679754868674,-0.0221238665192344,-0.0084387269629258,-0.0336538576724828,0.0,-0.0005235139939823,104763.81111415272,106600.90623148708,-0.01723339118098167
2018-04-11,0.0006329333987287,0.0,0.0183297276360165,0.0105995021302147,0.0,0.0,0.0,0.0,0.0180995069196894,0.0,-0.004975241251288,-0.0333333108245328,0.0026164913664757,105037.924721452,106600.90623148708,-0.014661990833746018
2018-04-12,0.005060164815033,0.0073259602051101,0.0016001303260135,-0.0098326947936713,0.0,0.0,0.0042016261324424,0.0,0.0,-0.0070922252010723,0.0,0.0,0.0007528847745594,105117.0061757261,106600.90623148708,-0.013920144848850062
2018-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105117.0061757261,106600.90623148708,-0.013920144848850062
2018-04-16,0.0006293484406016,0.0007273760027612,-0.0163738367618004,0.0036410238905455,0.0,0.0,-0.0083680926680522,0.0148147917142573,0.0,0.0,0.005000118044846,0.0,-0.000412263494119,105073.67027146876,106600.90623148708,-0.014326669575415122
2018-04-17,0.003144367047754,-0.0079942420176878,0.0146164749078872,0.010554056131816,0.0215051770517156,0.0,0.0126581824343934,-0.0145985177149732,0.0,0.0,-0.004975241251288,0.1137930152263588,0.0078417568583864,105897.6324459559,106600.90623148708,-0.006597258976429393
2018-04-18,0.0043890654408245,0.0109890308992492,-0.0016006774317104,-0.0065272933328787,0.0,0.0,0.0124999557145371,0.0,0.0177777386165818,0.0,0.0200000361298211,0.0,0.00427395898642,106350.2345837889,106600.90623148708,-0.00235149640429736
2018-04-19,-0.0012485808900994,0.0,-0.0100201104971142,0.0026280567013261,-0.0003156840088391,0.0,0.0,0.0,0.0,-0.0028570816545367,-0.0196078778641097,0.0,-0.001962338631196,106141.53941002834,106600.90623148708,-0.004309220603258371
2018-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106141.53941002834,106600.90623148708,-0.004309220603258371
2018-04-23,0.003124813381387,0.0,-0.0072874785887475,0.0058978315938849,0.0,0.0,0.0,0.0,0.0,0.0042979019385869,-0.0099998000401289,-0.0092879121044531,-0.0001998763582992,106120.3242256668,106600.90623148708,-0.004508235650236241
2018-04-24,0.0056075743445431,0.0,-0.0028547608606903,0.014006549301194,0.0003157836967024,0.0,-0.0205760985682038,0.0,0.0,0.0114122937021581,-0.0101010577691935,0.15312503758794,0.0067152440649007,106832.94810308854,106832.94810308854,0.0
2018-04-25,0.0192072179090125,-0.0137680091929501,-0.0143149538374326,0.0125281368073295,0.0316842848871599,0.0,0.0,-0.0037038538573268,0.0,-0.0126939298558873,-0.0102043209708215,0.0758807357468165,0.0049018744956285,107356.6298066879,107356.6298066879,0.0
2018-04-26,0.0006080194260005,-0.0007347672090848,0.0,-0.000951905471785,0.0,0.0,0.0,0.0,0.0087336484098357,-0.0014285408272683,0.0154643481928635,0.0,0.0010472908148435,107469.063418997,107469.063418997,0.0
2018-04-27,-0.0006076499630188,-0.0058824599113302,0.0,0.0073136614618709,0.0047954322955181,0.0,0.0084033713518454,0.0018588508226438,0.0,0.0014305844755986,-0.0050763235095838,-0.0680100381315818,-0.0017575143469982,107280.18499817964,107469.063418997,-0.0017575143469983256
2018-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107280.18499817964,107469.063418997,-0.0017575143469983256
2018-05-01,-0.0036476381019382,-0.0088757190794027,0.0,-0.0046374226370048,0.0002029496248401,0.0,0.0,0.0,0.0346320438283882,0.0,0.0153059729437008,-0.0540540854989631,-0.0011390455063856,107157.98798553328,107469.063418997,-0.002894557964564236
2018-05-02,0.0018306400997676,0.0014925645847478,0.0,-0.0089850191553957,0.0,0.0,0.0,0.0,0.0209204766626844,0.0,-0.0201005386918073,0.1542857006426246,0.0064768918855698,107852.03868839076,107852.03868839076,0.0
2018-05-03,-0.0006092261476219,0.0029806803116243,0.0004149715019861,0.0040296595868656,0.001116829745128,0.0,0.0,0.0,-0.0040983718655641,-0.0014285408272683,0.0,0.249999984330197,0.0103729260925879,108970.77991464036,108970.77991464036,0.0
2018-05-04,-0.0006093097581361,0.0014859111297629,0.0058066140298576,-0.0006689862595652,0.0,0.0,0.0,-0.0241188188321184,0.0288066634780879,0.0,-0.020512730411471,0.2495049846521173,0.0098540166179985,110044.5797907955,110044.5797907955,0.0
2018-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110044.5797907955,110044.5797907955,0.0
2018-05-08,-0.0060976762717377,0.0014835230057064,-0.0020617365623447,-0.0030120222142298,-0.0114591330804524,0.0,0.0,0.0,-0.0280000747474761,0.0014305844755986,0.0,0.1220285306008577,0.0008906619229756,110142.592307845,110142.592307845,0.0
2018-05-09,-0.0030673981630183,0.0,0.000413160884906,0.007049284434514,0.0015385787733808,0.0,-0.0124999557145369,0.0076046318211553,0.0,-0.0128572274607451,-0.0052357906067298,-0.1370056346634198,-0.0066425605795141,109410.9634660554,110142.592307845,-0.006642560579514238
2018-05-10,-0.0012310056496649,-0.0066665140030685,0.0008261721053297,-0.0003333066077175,0.0,0.0,0.0126581824343934,0.0037735792102913,0.0,0.0130246888478675,-0.0052628893972272,-0.0049099761720768,0.0008873416161737,109508.04836720452,110142.592307845,-0.00576111318378041
2018-05-11,-0.0018484933746075,-0.0074571648038124,0.0,-0.0020006496489947,0.0036874208798736,0.0,0.0208332988890844,-0.009398442540642,-0.0493826901206265,-0.0014285408272683,0.0,0.016447315538183,-0.0030413036176181,109175.001143547,110142.592307845,-0.00878489550703165
2018-05-14,-0.0123454306952339,0.0,0.0008252986682366,-0.0026731912960231,-0.0050003758893867,0.0,-0.0040815797687282,0.0,-0.0346320438283882,-0.011445036335151,0.0,0.004854443720921,-0.0057676462693636,108545.31835549364,110142.592307845,-0.014501873606597436
2018-05-15,0.0,0.0030053139279317,-0.0012369271680106,0.0,0.0153844211124469,0.0,0.004098307337041,0.0056925508087142,0.0,0.0130246888478675,0.0,0.0,0.0031626955145576,108888.6141469828,110142.592307845,-0.011385043102647985
2018-05-16,-0.00624992190918,0.0037452010934841,0.001238459051658,-0.0006698193020339,-0.0103028026798707,0.0,0.0571429265535441,0.0,0.0717488986598013,0.0,0.0158728610173459,0.0193236415551918,0.0097529909318053,109950.60381333515,110142.592307845,-0.0017430903929811635
2018-05-17,-0.0081762849324615,-0.0052237914831722,0.0012373097326647,0.0020113807374981,0.0,0.0,-0.0308881758105052,0.0,0.0,0.0,-0.005208261685804,-0.0236967264496674,-0.0051757960684678,109381.52191039245,110142.592307845,-0.006909864581045868
2018-05-18,0.0266328766105974,-0.0022505107945203,-0.0012357806891906,0.007025916770915,0.0,0.0,0.0278886518089191,0.0,-0.0585774003594992,0.0,-0.0052357906067298,0.0177994357611643,0.0028668445624364,109695.10173171226,110142.592307845,-0.004062829526310923
2018-05-21,-0.0061765755654098,-0.0060150536724647,-0.0012369271680106,0.0232556596413233,0.0,0.0,0.0,0.0,0.0,0.0,0.0052633483968258,0.0079490595445961,0.0008495201930676,109788.28993571395,110142.592307845,-0.0032167607889669225
2018-05-22,-0.00559353495952,-0.0007565369167191,0.0004128196838859,-0.0139608966317562,0.0,-0.0769230769230768,0.0077519465004187,0.0,0.0,0.0,-0.0104711246170868,0.0126183043417134,-0.0075928166472313,108954.68758021902,110142.592307845,-0.0107851531613295
2018-05-23,-0.00624992190918,-0.0007570160891426,0.0008252986682366,0.0019753338546864,-0.0048989974458907,0.0,-0.0230770572435203,0.0,0.0,0.0,0.0,-0.0046728901923658,-0.0031930202861762,108606.7930525014,110142.592307845,-0.013943736234672013
2018-05-24,-0.0062894271016897,0.0,-0.000824618112007,0.0111733495580352,0.0050255053049454,0.0833333333333332,0.0078741369983341,-0.0037735792102913,0.0,-0.0057143433167384,-0.0052909976179765,0.0203443101516198,0.0075786057670487,109429.8811206698,110142.592307845,-0.0064708045474651055
2018-05-25,-0.0056959024511449,0.0,0.0111431592628288,0.0006500014656964,0.0,-0.0769230769230768,0.0039061989679274,-0.0189394449827088,0.0,0.0129311203217337,-0.0053189423745346,0.0138036598946851,-0.0057935080211774,108795.89822664068,110142.592307845,-0.01222682391059356
2018-05-28,-0.0006369599705177,-0.0037878543033514,-0.008163171800062,0.0061708283889492,-0.0050003758893867,0.0,-0.0350195509458299,-0.0540540562506922,-0.1155556063487899,0.0,-0.0053479177924613,-0.0209108632333679,-0.0174761914693018,106894.56027815724,110142.592307845,-0.029489337064172384
2018-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106894.56027815724,110142.592307845,-0.029489337064172384
2018-05-30,-0.0216557036782742,0.0038022566977464,-0.0020577802945394,-0.0167849946247753,0.0,0.0,-0.0201612585255236,0.0020407703856653,0.0,-0.0156028596961572,-0.0107526067859222,-0.0943775230826332,-0.0112555567183571,105691.4024920626,110142.592307845,-0.04041297487661695
2018-05-31,-0.0234377970358493,-0.0075758022866334,0.0,0.0013131628696341,0.004820410557802,-0.0833333333333333,0.00411528969561,0.0183299558396343,0.0,0.0086455294785374,-0.0054348425905268,-0.0975610346214616,-0.0123066433757112,104390.69609371402,110142.592307845,-0.05222227018277008
