Date,JKH-N0000.CM,COMB-N0000.CM,HNB-N0000.CM,SAMP-N0000.CM,CCS-N0000.CM,AAF-N0000.CM,AAIC-N0000.CM,AHPL-N0000.CM,AFSL-N0000.CM,ALLI-N0000.CM,AEL-N0000.CM,CALF-N0000.CM
2020-02-20,151.67349243164062,61.24615859985352,107.5624008178711,31.72417449951172,62.27291488647461,7.400000095367432,25.98534202575684,35.834556579589844,19.433921813964844,29.199068069458008,17.010513305664062,38.371219635009766
2020-02-21,151.67349243164062,61.24615859985352,107.5624008178711,31.72417449951172,62.27291488647461,7.400000095367432,25.98534202575684,35.834556579589844,19.433921813964844,29.199068069458008,17.010513305664062,38.371219635009766
2020-02-24,148.8448486328125,61.11005783081055,107.42450714111328,31.628618240356445,60.76531982421875,7.400000095367432,25.704421997070312,35.73975372314453,19.433921813964844,28.87960433959961,16.765169143676758,38.371219635009766
2020-02-25,146.21128845214844,60.56565856933594,106.87288665771484,31.15084648132324,60.76531982421875,7.300000190734863,25.634191513061523,34.03335189819336,19.433921813964844,28.75181770324707,16.029138565063477,36.21773147583008
2020-02-26,145.3334197998047,59.204620361328125,104.52859497070312,30.577516555786133,59.99615478515625,7.0,24.15934562683105,33.654144287109375,19.433921813964844,28.17678451538086,15.293108940124512,36.21773147583008
2020-02-27,145.3334197998047,59.544883728027344,103.42536926269533,30.615741729736328,61.71477890014648,7.099999904632568,24.58072853088379,32.8957405090332,20.40561866760254,28.17678451538086,15.538448333740234,36.21773147583008
2020-02-28,142.40724182128906,58.183860778808594,101.42581939697266,30.48196029663086,60.15238571166992,7.0,24.510501861572266,32.13734436035156,17.490530014038086,27.857316970825195,14.965982437133787,34.84733200073242
2020-03-02,144.55308532714844,58.524112701416016,99.83997344970705,29.9277458190918,60.15238571166992,7.0,24.86165428161621,32.13734436035156,17.490530014038086,28.815710067749023,15.456669807434082,34.84733200073242
2020-03-03,146.308837890625,58.38801193237305,102.73587799072266,30.38640785217285,60.15238571166992,7.0,24.58072853088379,33.55934524536133,19.433921813964844,28.75181770324707,15.374887466430664,34.84733200073242
2020-03-04,143.87034606933594,57.50334167480469,99.97787475585938,29.526416778564453,59.35557174682617,7.199999809265137,24.37003898620605,33.18014144897461,18.46222686767578,27.9851016998291,14.802419662475586,34.84733200073242
2020-03-05,141.2367706298828,55.12154769897461,97.35775756835938,29.392637252807617,59.35557174682617,7.199999809265137,24.22957420349121,30.241331100463867,17.004682540893555,27.9851016998291,14.475295066833496,35.571685791015625
2020-03-06,136.65240478515625,54.23687744140625,93.7033920288086,29.144195556640625,60.61329650878906,6.800000190734863,23.878419876098636,28.62972450256348,17.004682540893555,27.537851333618164,14.066388130187988,35.571685791015625
2020-03-09,136.65240478515625,54.23687744140625,93.7033920288086,29.144195556640625,60.61329650878906,6.800000190734863,23.878419876098636,28.62972450256348,17.004682540893555,27.537851333618164,14.066388130187988,35.571685791015625
2020-03-10,129.72718811035156,52.53559494018555,88.94581604003906,27.882871627807617,52.543495178222656,6.300000190734863,22.473812103271484,27.20771598815918,16.518835067749023,25.74884796142578,12.267199516296388,35.571685791015625
2020-03-11,132.6533203125,53.08000946044922,92.04859924316406,28.093093872070312,52.543495178222656,6.800000190734863,23.035654067993164,29.86212921142578,17.97637939453125,25.55717086791992,12.430760383605955,34.26001739501953
2020-03-12,128.06898498535156,51.03846740722656,86.8773193359375,26.75532913208008,56.426055908203125,6.199999809265137,20.226428985595703,27.018115997314453,15.547138214111328,24.91824531555176,12.267199516296388,34.26001739501953
2020-03-13,122.60679626464844,49.06498336791992,82.87820434570312,25.761558532714844,52.7622299194336,5.900000095367432,20.85850524902344,27.49211883544922,16.03298568725586,23.193134307861328,12.185416221618652,34.26001739501953
2020-03-16,122.60679626464844,49.06498336791992,82.87820434570312,25.761558532714844,52.7622299194336,5.900000095367432,20.85850524902344,27.49211883544922,16.03298568725586,23.193134307861328,12.185416221618652,34.26001739501953
2020-03-17,122.60679626464844,49.06498336791992,82.87820434570312,25.761558532714844,52.7622299194336,5.900000095367432,20.85850524902344,27.49211883544922,16.03298568725586,23.193134307861328,12.185416221618652,34.26001739501953
2020-03-18,122.60679626464844,49.06498336791992,82.87820434570312,25.761558532714844,52.7622299194336,5.900000095367432,20.85850524902344,27.49211883544922,16.03298568725586,23.193134307861328,12.185416221618652,34.26001739501953
2020-03-19,122.60679626464844,49.06498336791992,82.87820434570312,25.761558532714844,52.7622299194336,5.900000095367432,20.85850524902344,28.47397994995117,16.03298568725586,23.193134307861328,12.185416221618652,34.26001739501953
2020-03-20,112.56024932861328,40.89882659912109,72.46672058105469,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-03-23,112.56024932861328,40.89882659912109,72.46672058105469,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-03-24,112.56024932861328,40.89882659912109,72.46672058105469,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-03-25,112.56024932861328,40.89882659912109,72.46672058105469,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-03-26,112.56024932861328,40.89882659912109,72.46672058105469,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-03-27,112.56024932861328,40.89882659912109,72.46672058105469,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-03-30,112.56024932861328,40.89882659912109,72.46672058105469,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-03-31,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-04-01,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-04-02,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-04-03,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-04-06,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-04-07,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-04-08,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-04-09,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-04-10,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-04-13,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-04-14,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-04-15,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-04-16,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-04-17,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-04-20,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-04-21,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-04-22,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-04-23,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-04-24,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-04-27,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-04-28,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-04-29,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-04-30,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-05-01,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-05-04,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-05-05,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-05-06,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-05-07,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-05-08,112.56024932861328,40.89882659912109,75.19247436523438,22.74202919006348,51.1685905456543,5.5,17.346973419189453,28.47397994995117,15.449968338012695,21.97916984558105,10.795135498046877,34.26001739501953
2020-05-11,104.4645004272461,37.4282112121582,67.966552734375,19.11094665527344,51.1685905456543,5.0,14.046131134033203,25.037466049194336,15.449968338012695,19.16788101196289,9.81375789642334,34.26001739501953
2020-05-12,91.7844009399414,37.49626541137695,65.6056137084961,19.09183692932129,46.75480651855469,5.5,16.153051376342773,21.600950241088867,15.449968338012695,19.80680656433105,9.895540237426758,34.26001739501953
2020-05-13,88.1754379272461,37.70041275024414,67.8234634399414,19.779830932617188,47.07509994506836,6.0,18.962276458740234,23.36829948425293,14.089593887329102,24.15152740478516,11.204041481018066,34.26001739501953
2020-05-14,83.29850006103516,34.09369659423828,67.25111389160156,19.741609573364254,49.22340393066406,6.0,20.788272857666016,23.36829948425293,14.57544231414795,23.512596130371094,12.267199516296388,34.749446868896484
2020-05-15,78.5190658569336,37.29210662841797,67.966552734375,20.8309326171875,49.22340393066406,6.5,20.64781188964844,22.877368927001957,14.57544231414795,23.001453399658203,11.858293533325195,34.65156173706055
2020-05-18,85.93204498291016,38.17677688598633,68.53889465332031,21.51892852783203,49.22340393066406,6.800000190734863,20.57758140563965,23.46648597717285,15.06128978729248,22.745880126953125,12.185416221618652,34.65156173706055
2020-05-19,91.10163116455078,39.19754409790039,68.7535400390625,21.97759056091309,54.80898666381836,6.300000190734863,20.085968017578125,24.350160598754883,15.06128978729248,22.362525939941406,12.103635787963867,34.65156173706055
2020-05-20,92.7597885131836,42.25985336303711,69.32588195800781,22.398029327392575,54.80898666381836,6.300000190734863,20.156198501586918,23.957416534423828,15.741477966308594,21.531917572021484,11.858293533325195,34.65156173706055
2020-05-21,100.46540069580078,47.77200698852539,76.1225357055664,23.678466796875,55.46518325805664,6.0,20.226428985595703,23.36829948425293,19.433921813964844,23.384809494018555,12.267199516296388,34.65156173706055
2020-05-22,101.83097076416016,46.34293365478516,76.69488525390625,23.29624557495117,55.46518325805664,5.900000095367432,20.085968017578125,22.680997848510746,19.045244216918945,23.448705673217773,12.103635787963867,34.65156173706055
2020-05-25,101.83097076416016,46.34293365478516,76.69488525390625,23.29624557495117,55.46518325805664,5.900000095367432,20.085968017578125,22.680997848510746,19.045244216918945,23.448705673217773,12.103635787963867,34.65156173706055
2020-05-26,104.26942443847656,43.48477554321289,75.04938507080078,22.398029327392575,55.46518325805664,5.900000095367432,19.59435272216797,23.564672470092773,19.045244216918945,23.001453399658203,12.021855354309082,34.65156173706055
