2026-07-07 00:16:14,496 | ERROR | Metric calculation failed. Check that preprocessing outputs exist in the processed data folder before rerunning this step alone.
Traceback (most recent call last):
  File "C:\Users\kATANA GF66\My_Main\CV_projects\portfolio-analytics\main.py", line 69, in main
    run_metrics()
  File "C:\Users\kATANA GF66\My_Main\CV_projects\portfolio-analytics\main.py", line 44, in run_metrics
    metrics.run_pipeline()
  File "C:\Users\kATANA GF66\My_Main\CV_projects\portfolio-analytics\src\analytics\metrics.py", line 416, in run_pipeline
    self.load_data()
  File "C:\Users\kATANA GF66\My_Main\CV_projects\portfolio-analytics\src\analytics\metrics.py", line 77, in load_data
    if BENCHMARK in self.asset_returns.columns:
       ^^^^^^^^^
NameError: name 'BENCHMARK' is not defined
2026-07-07 00:29:41,219 | INFO | ============================================================
2026-07-07 00:29:41,219 | INFO | PORTFOLIO ANALYTICS PIPELINE — START
2026-07-07 00:29:41,219 | INFO | ============================================================
2026-07-07 00:29:41,219 | INFO | ############################################################
2026-07-07 00:29:41,219 | INFO | # PHASE 1 — DATA DOWNLOAD
2026-07-07 00:29:41,219 | INFO | ############################################################
2026-07-07 00:29:42,791 | INFO | ============================================================
2026-07-07 00:29:42,791 | INFO | STARTING DOWNLOAD
2026-07-07 00:29:42,791 | INFO | ============================================================
2026-07-07 00:29:42,791 | INFO | Downloading JKH-N0000.CM
2026-07-07 00:29:46,388 | INFO | JKH-N0000.CM: Downloaded 2187 rows
2026-07-07 00:29:46,388 | INFO | Downloading COMB-N0000.CM
2026-07-07 00:29:47,014 | INFO | COMB-N0000.CM: Downloaded 2187 rows
2026-07-07 00:29:47,014 | INFO | Downloading HNB-N0000.CM
2026-07-07 00:29:47,738 | INFO | HNB-N0000.CM: Downloaded 2190 rows
2026-07-07 00:29:47,739 | INFO | Downloading SAMP-N0000.CM
2026-07-07 00:29:48,495 | INFO | SAMP-N0000.CM: Downloaded 2187 rows
2026-07-07 00:29:48,495 | INFO | Downloading CCS-N0000.CM
2026-07-07 00:29:49,160 | INFO | CCS-N0000.CM: Downloaded 2188 rows
2026-07-07 00:29:49,161 | INFO | Downloading AAF-N0000.CM
2026-07-07 00:29:49,754 | INFO | AAF-N0000.CM: Downloaded 2187 rows
2026-07-07 00:29:49,754 | INFO | Downloading AAIC-N0000.CM
2026-07-07 00:29:50,566 | INFO | AAIC-N0000.CM: Downloaded 2188 rows
2026-07-07 00:29:50,566 | INFO | Downloading AHPL-N0000.CM
2026-07-07 00:29:51,158 | INFO | AHPL-N0000.CM: Downloaded 2187 rows
2026-07-07 00:29:51,158 | INFO | Downloading AFSL-N0000.CM
2026-07-07 00:29:51,813 | INFO | AFSL-N0000.CM: Downloaded 2187 rows
2026-07-07 00:29:51,813 | INFO | Downloading ALLI-N0000.CM
2026-07-07 00:29:52,464 | INFO | ALLI-N0000.CM: Downloaded 2188 rows
2026-07-07 00:29:52,464 | INFO | Downloading AEL-N0000.CM
2026-07-07 00:29:53,204 | INFO | AEL-N0000.CM: Downloaded 2187 rows
2026-07-07 00:29:53,204 | INFO | Downloading CALF-N0000.CM
2026-07-07 00:29:53,766 | INFO | CALF-N0000.CM: Downloaded 2187 rows
2026-07-07 00:29:53,766 | INFO | ============================================================
